Unnamed: 0,Freqs,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,Electrode_Distance,Genotype,Brain_State
26,14.0224,0.02015990920028999,0.008754397048043202,0.003193579148839264,0.01336101347682639,0.006028974522448058,0.003047069126405526,0.002841791481514118,0.01624452772242892,0.006993591132571185,0.004962812059186837,0.009895698831203188,0.006092136541713482,0.006870692643014789,0.01558009639722315,0.02242282425182177,0.001440762334860869,0.005674366145336224,0.003934142414025077,Short,KO,wake
27,14.5232,0.02167607070787026,0.009097429988387421,0.003567199560987324,0.01392660362263426,0.006157649746348596,0.003171780693762231,0.002719808759437134,0.01789979602166332,0.004667212098482233,0.005725995155281527,0.009782651803013203,0.005005985760255217,0.007053477854544574,0.01617125987766259,0.02510745573390093,0.001691628388801528,0.006177433432742587,0.003775701002925836,Short,KO,wake
28,15.024,0.02201810537156425,0.008910667874140002,0.004401238244184175,0.01465073244796773,0.005972660322215589,0.003310666738398109,0.002395994557902471,0.02002424367104743,0.004218362085106477,0.006922210092006197,0.00830996058081659,0.004735149890914817,0.006212380428180371,0.01654858401874544,0.02669577068858065,0.001661210250622019,0.007316793949486066,0.003253730486457752,Short,KO,wake
29,15.5248,0.02296225768410559,0.008523844458738696,0.005899680451867989,0.01525202465639977,0.006510887302372008,0.003611322637661428,0.002522985647347629,0.02289910173657227,0.00382386163349016,0.008641249107905632,0.007346815261109547,0.005357049995969171,0.004969131945636873,0.01703633895416645,0.02666036995152302,0.001596930924219798,0.008103409968144265,0.002635008768244909,Short,KO,wake
30,16.0256,0.02426914058627745,0.008243932390476626,0.008142832180272825,0.01584206427105489,0.007153385633035869,0.003592224549664749,0.002778263813289192,0.02581741804195925,0.004737178663897187,0.009741885485773896,0.006497517737105494,0.005624135204290515,0.004463470128173671,0.01793424721589441,0.02399336077184088,0.001753898131409588,0.006995919040060013,0.002213900522289747,Short,KO,wake
31,16.5264,0.02461947908060071,0.007849220941176592,0.008837577020143175,0.01657431417168952,0.007772182970550779,0.003722372181353063,0.002698502610929915,0.0281146430169704,0.005201809877060492,0.01029536786777089,0.005804554661564834,0.006869313117622883,0.005133753593320695,0.01820795907498327,0.02131228204210534,0.001849149429088634,0.00603222374834856,0.002203528012030339,Short,KO,wake
32,17.0272,0.02490796470124515,0.007623909662550968,0.008423633652794468,0.01733602440837442,0.008100505761951015,0.004247130225072546,0.00242438915428961,0.0299074190354776,0.006104747502031445,0.01032567551749885,0.004843305278284748,0.008244515636960022,0.005602368197045062,0.01872230659343962,0.01597454623746901,0.001599978570184855,0.005133650843054485,0.002133152587678665,Short,KO,wake
33,17.528,0.02493200433388893,0.007285330943856694,0.006836605305271862,0.01798437365152636,0.007989384251633562,0.005320568063476969,0.002198381099767768,0.03156646192645983,0.008574830990145466,0.009477935575963133,0.003979772782468642,0.009888170355239017,0.005344723878085703,0.01992097346715309,0.01224153470463947,0.001379264513829742,0.004144783234719597,0.001972930942609482,Short,KO,wake
34,18.0288,0.02420140650038118,0.007436610854968584,0.005533632971633488,0.01845038885567722,0.008033721826217846,0.006125169589698356,0.002256971857018304,0.03033426525399825,0.007254985574961892,0.008770345367475273,0.003530237998158729,0.01064467089444954,0.004681113904680317,0.01965504200672234,0.01095737497109968,0.001240976913162303,0.003820534278287808,0.001787230043635358,Short,KO,wake
35,18.5296,0.02469118538227281,0.007648118034831442,0.004942297251463215,0.01914094494438253,0.009069356009574913,0.004864165650158326,0.002209100570585216,0.02818988986083301,0.007434650382357352,0.007440274875059623,0.003108192668675959,0.008737929256858687,0.004501990505504936,0.01968933576660688,0.009561748361884625,0.001285673454487535,0.00359502162986355,0.001804923419827057,Short,KO,wake
36,19.0304,0.02378085764178704,0.007788955647493101,0.004319757047517339,0.02019467329943061,0.01074357077182388,0.003152835261335812,0.002205954915017433,0.02756410149390022,0.006715763701846463,0.00667259266696092,0.003000637279450886,0.006018320283975074,0.004372761804715303,0.01973277725391498,0.009049038434831132,0.001374529707761816,0.003730528307706685,0.001764248279460089,Short,KO,wake
37,19.5312,0.02334811777920708,0.007881201723025602,0.004128373669204795,0.02103381086399603,0.01220452282849815,0.002390980373591379,0.002458645273737255,0.02690753157596015,0.006083220038675664,0.00592674503465781,0.002884526365510991,0.005314969857721947,0.004807128087338759,0.01906963087242642,0.00980711401945359,0.001600349640297256,0.004143882475239619,0.001685168055654338,Short,KO,wake
38,20.032,0.02291727653645798,0.008244590266951825,0.003966023578048619,0.02183839301415524,0.01239580181540706,0.00213562388685112,0.002877552388717201,0.02732074259947309,0.006184414548496015,0.005730184121983032,0.002700110889548585,0.004661561061044515,0.00525751098395916,0.01954699957827172,0.01244677113862713,0.001990521309974564,0.004121887831025892,0.001724494498943449,Short,KO,wake
39,20.5328,0.02265005007735585,0.008411226309961821,0.003542147491818208,0.02285948196060225,0.01324670148736647,0.002173673677090049,0.003267064942882173,0.02791327561393714,0.004604066869256416,0.005238305602893494,0.00278406257989679,0.003896607784244022,0.00533865753041967,0.01990070179526041,0.01587549750501476,0.002095493478459787,0.004303425818801903,0.001987365387667579,Short,KO,wake
40,21.0336,0.02375788218352861,0.007662562961192002,0.003190869808135163,0.0238078519549148,0.013559300216969,0.002119747015735015,0.003560625572953579,0.02853061619402496,0.003613265984299304,0.005148779542122769,0.003211953525329083,0.003608929836170304,0.005614856018607969,0.01978450801824534,0.01793008666821468,0.00282015892418747,0.004782967390103807,0.001974392614949739,Short,KO,wake
41,21.5344,0.02347314970347347,0.007436203585463212,0.003470296602588856,0.02470155316806713,0.01357268060439641,0.002045033400416665,0.003807296941275751,0.02873109916991347,0.002833723229284448,0.004832697331712802,0.003598220934225731,0.003058656679267439,0.005957585399624769,0.0192316223161093,0.02079952194779091,0.003302054704509374,0.005343861842305934,0.002147388185437898,Short,KO,wake
42,22.0352,0.02260337529677403,0.007118562310364923,0.003645083293371548,0.02582929228469319,0.0142082819028624,0.002185605741937523,0.003758472012178639,0.02910839463802613,0.002769056957432541,0.005080608759777664,0.003978525866205214,0.003084635979021629,0.005669041061505087,0.01936741956240375,0.02371434894037276,0.003001648169913767,0.005639071602630637,0.002363870540313291,Short,KO,wake
43,22.536,0.02417447294420827,0.007453519695660115,0.003307163111984103,0.02697226947732635,0.01484692087133749,0.002434216033355486,0.003713970921340011,0.03029353242330256,0.004329343345973138,0.005308050395857951,0.003465122906389487,0.00316840646872319,0.005923893614455964,0.01971263578886123,0.02688499877949312,0.002767519905114893,0.006026025492138431,0.002421170615953212,Short,KO,wake
44,23.0368,0.02424633054350313,0.007955863679399714,0.002982327482947578,0.02796078313461818,0.01547808604212712,0.002595798162989953,0.003792163773275744,0.03189399510764473,0.004998906998870349,0.005953276820142488,0.003421503466531241,0.003129324316943135,0.005899785038474447,0.02010626669972171,0.03004728796911345,0.003067036806185537,0.006439619747962476,0.002482524495600194,Short,KO,wake
45,23.5376,0.02277250189314026,0.007724786673807374,0.003380357373789292,0.02842475096475473,0.01613526316670022,0.002797305995904315,0.003713607211023054,0.03342696560703536,0.005796854966116486,0.006114774545406511,0.003608468467644986,0.003172618021772337,0.005397454781661069,0.02014389388357317,0.03136979795316629,0.003483746589252533,0.00688130112175152,0.002717841565825277,Short,KO,wake
46,24.0384,0.02455331737539333,0.007907196364023025,0.00393593946952365,0.02931962887135462,0.01675494633870648,0.00308791675071679,0.003988821751701273,0.03648680269129618,0.005762033650188515,0.007148982226299493,0.003713457224317512,0.003361504418718013,0.005713278545372682,0.02004395351668188,0.03134294978772673,0.00414721563517033,0.007407571335050729,0.002606779544962232,Short,KO,wake
47,24.5392,0.02573107713246203,0.007902498858114853,0.004167903918367426,0.03029175213766692,0.01796596744223309,0.003451731962039024,0.004101001196685291,0.03791070926777031,0.005947138080707155,0.007447502461496531,0.003792262248627923,0.003990009105026947,0.006606406772516884,0.01994409620708821,0.03103992201913434,0.004639824940782665,0.007315213507328636,0.002910077169662121,Short,KO,wake
48,25.04,0.02686179976964464,0.008224137969939723,0.004707699909738852,0.03067039187931585,0.01871993563289268,0.003782542893819078,0.003620511294335041,0.03984267461249576,0.003855872072350986,0.007259467018982088,0.004043577933421586,0.00453288728853656,0.006886868199068411,0.019982287734362,0.02910763253898048,0.005565878115103725,0.00724564085225156,0.003264380410315843,Short,KO,wake
49,25.5408,0.02724122265552349,0.008813961766320502,0.004873384099121678,0.0311774961938271,0.01787926170915108,0.004697199229935037,0.00353939712017595,0.04309797962569097,0.003493884742773236,0.007637123692924787,0.004279710247307998,0.00569550950067453,0.00700977107635045,0.02114877066316942,0.02569305397093028,0.005777659665509011,0.007440732874980576,0.003174069350256463,Short,KO,wake
50,26.0416,0.0261993510880753,0.00878373984991894,0.004870680615517401,0.03189463689052302,0.01802103108288945,0.005585054632962957,0.003741281082409907,0.04489286192431385,0.003564145455119166,0.00766245441245364,0.004588178950252353,0.007285537021471496,0.007379794284646575,0.02171011695782693,0.02265805482828447,0.005927237502291424,0.007559802576422946,0.003071859114653294,Short,KO,wake
51,26.5424,0.02460914462545495,0.00856953701836425,0.004731791905560606,0.03319295606571247,0.01828088241623724,0.006753135316279454,0.004152239371932687,0.04424067231535389,0.003387088969544263,0.006592623120929609,0.005272261360724787,0.00884414435116787,0.006905978499250363,0.02140128001584105,0.01990714075266222,0.006225394190475441,0.007595486387969825,0.00316674285499739,Short,KO,wake
52,27.0432,0.02575743217365882,0.008849433041612481,0.004067248879140584,0.03350234632464448,0.01760499841890701,0.007792465192116709,0.003984682758900859,0.04290870567868837,0.003120474147608236,0.006099788750956385,0.00639557528815965,0.008635003449489247,0.006757914781850424,0.02054736958208625,0.0172733537744181,0.005979450341517712,0.007505522263015588,0.003305968355216446,Short,KO,wake
53,27.544,0.02687935551093902,0.008918896545050943,0.003811388626242115,0.03401936175350432,0.01745327077142706,0.006685280036508566,0.004107313117995408,0.04129433720675573,0.004124113305291765,0.005986022268580649,0.00733814377714315,0.005847263513298007,0.006632671644137089,0.01999950678986407,0.01550079148892453,0.006292543547849771,0.008278528609606314,0.003177958578351558,Short,KO,wake
54,28.0448,0.02632813195008992,0.008677994819132683,0.003978976395440276,0.03506503242966696,0.01844306515424709,0.004953335241841634,0.004469366414228401,0.04108001472633505,0.004292080634231539,0.006002416054562893,0.007071675802746434,0.004439425425646549,0.006673845959576139,0.02038163568116997,0.01492843724533013,0.006705008189049911,0.008439106946661041,0.003337006011386417,Short,KO,wake
55,28.5456,0.02570510302498518,0.008456404773703265,0.004083802108427253,0.03606189966140645,0.01859276632792406,0.004050346798135663,0.004566340415386682,0.04106804537299349,0.004477505092874334,0.005829670850997976,0.005783553094128533,0.003829137506747083,0.006618640495047624,0.02053602213846764,0.0147742075262946,0.007090771657197236,0.009196946294567021,0.003495328715217096,Short,KO,wake
56,29.0464,0.02637495115624347,0.008221682947114712,0.004252949109399097,0.03705456173104531,0.01879209823895423,0.003790775432303215,0.004427949383109131,0.04111590794707028,0.004999893190314713,0.005243100995966182,0.004960395505337885,0.003785420412254146,0.006109533630331274,0.02031003676705708,0.01547876693107349,0.007555278409395443,0.00930591594998544,0.003286057915966352,Short,KO,wake
57,29.5472,0.02765302811365662,0.008347918961669159,0.004751589161424959,0.03834638603021762,0.01909961022457079,0.003521702199591631,0.00434189886527369,0.04107120894435745,0.004139172410403547,0.005210954485750112,0.004263116132250868,0.003636150748478712,0.005661982242122877,0.02026497356496248,0.01570677108986146,0.00785478404827178,0.00914067528692379,0.003313157588270395,Short,KO,wake
58,30.048,0.02701823336912056,0.008261177891820643,0.005176579669316325,0.0395747690124873,0.01954449463753713,0.003401045809000568,0.004157434275266336,0.0415180587060285,0.004523147411328999,0.005353971066898434,0.00308344133326994,0.003858036148265798,0.005572445506487392,0.02082663097185963,0.01636161486688776,0.008431815230987528,0.009183978993379142,0.003504025584259923,Short,KO,wake
59,30.5488,0.02774673602978672,0.00829595332840201,0.004759931486275367,0.04042767115624964,0.0203993880222185,0.003463868306699895,0.004438700711334874,0.0421793287328321,0.004848337797703994,0.005313173650735758,0.002662161452974735,0.004021419900340699,0.0049842227849457,0.0206043610078528,0.01924444489432617,0.00880972591595081,0.009012580312165347,0.003798480402001439,Short,KO,wake
60,31.0496,0.02641538635300248,0.008204940914913821,0.004832224440575471,0.04152918211513621,0.02090476040711909,0.003275227603185093,0.00447563423179039,0.04232689541944085,0.00457117592231901,0.005776045815834928,0.002736064988767268,0.003800226828336716,0.004922277916518193,0.02023933123832523,0.02113752619603078,0.008272911807220127,0.008794512742346395,0.00379352868743454,Short,KO,wake
61,31.5504,0.02845849973507154,0.008401017216822347,0.004793230931551878,0.0424825762439345,0.02089369064642852,0.003200026291545789,0.004188938631954889,0.0412382129998255,0.003741488690448702,0.006080241593237923,0.00281846546656801,0.00389042331323291,0.004928858785701594,0.02053680498230097,0.02037856398147291,0.00806123414087318,0.008600104642127872,0.003361616153529786,Short,KO,wake
62,32.0512,0.03033361347777188,0.008266142814357665,0.005135386076122481,0.04337814857182797,0.02161044856156807,0.003334490467752253,0.003948312908493317,0.04251053636842141,0.003061190729001755,0.006601193712671855,0.002926010591129035,0.003702407305680983,0.00535109558804942,0.02102517561463988,0.02021101228926527,0.007868735143304051,0.007839386643371188,0.003476734370823738,Short,KO,wake
63,32.552,0.02945811277548844,0.007574078104751387,0.005262121636420773,0.04358522724221253,0.02242029718702611,0.003162141827894069,0.00418358286460134,0.04352251087333745,0.003441972509941796,0.006886928108761839,0.002923055514935744,0.003522546284125138,0.005746121348426878,0.02079552197881857,0.01988842702992954,0.00819242688789521,0.007829437978283582,0.003577297633802255,Short,KO,wake
64,33.0528,0.02891405367425213,0.007778837893637202,0.005130391290843625,0.04433625497353045,0.0229148066390807,0.003196044638936252,0.004314488624280583,0.04493208133777414,0.003716621104364455,0.006603819295018844,0.003053123097472743,0.003562359452141662,0.006310524483807014,0.02006017061953399,0.01951224257794976,0.008511057453014729,0.007235011698167516,0.00349890747540724,Short,KO,wake
65,33.5536,0.02838350771612151,0.007684545866658956,0.005153770204680659,0.04522656039559243,0.02288422534031134,0.003450466222288068,0.004228074785473709,0.0447032155909325,0.004022775328210389,0.006606944156276346,0.003108627931203199,0.003801267437077303,0.006768923674591126,0.02097247184088797,0.01930896122608484,0.008845144292591424,0.007006048552597187,0.003435821971792367,Short,KO,wake
66,34.0544,0.02695982790380308,0.007595614697713566,0.004726213544843982,0.04629633486274983,0.02330790471664006,0.003507395965958519,0.004346923975376116,0.04490912298631038,0.004130808524287713,0.006551727978998421,0.003120889207875763,0.003850064241893922,0.006888135637394288,0.02085414624926031,0.0181363893158689,0.008386404172896504,0.006996071847391224,0.003350183050316609,Short,KO,wake
67,34.5552,0.02496853199116386,0.007720256420595482,0.004263212349373622,0.04727776846240125,0.02398123941861842,0.00361901132317093,0.004523015966299979,0.04747165538641099,0.00443641809148876,0.006337034824390278,0.003195493183993204,0.004894207960926822,0.00687831591490545,0.02090102074076623,0.0172465212262134,0.008266438480146287,0.006896077719311004,0.003294244791850582,Short,KO,wake
68,35.056,0.02450838938328299,0.007491558666200845,0.004539469905996836,0.04813960102797571,0.02481751876480564,0.004138183132565042,0.004174424666249799,0.04723425591791893,0.004432587243421191,0.005402960000811229,0.003325160149265032,0.005184914406920199,0.006095906328340265,0.02140695508851169,0.01658263524975438,0.008484974501215131,0.006651392241345922,0.003246792556168557,Short,KO,wake
69,35.5568,0.02487109983066845,0.006880878809521964,0.004382563284163812,0.04905704351100982,0.02411724722315163,0.004766172526550338,0.004137052323670055,0.04589519135260078,0.004623205882102917,0.004743399481456429,0.003366862356878432,0.005645724448418964,0.005556081754192368,0.02086327420604232,0.01498077592669709,0.0077030794853633,0.006616766050132659,0.003160974073681585,Short,KO,wake
70,36.0576,0.02485873531167409,0.00682182791167791,0.004272177442682931,0.04983828170547305,0.02485293397598375,0.005144335565368318,0.003612625306069178,0.04477407378081336,0.0049937988259949,0.004222127406847997,0.003386031044186016,0.005414725382091206,0.005226835716117545,0.02035367705613724,0.01297696803245285,0.007501642544513619,0.006484876325410499,0.002999796146195762,Short,KO,wake
71,36.5584,0.02526369720795235,0.006831272676182448,0.004364402058439422,0.05035270891937566,0.02529650084036528,0.004508742386954141,0.003349462174547745,0.04383043617746968,0.005535549383264714,0.004022384904845356,0.003310906784856695,0.004041633189299724,0.005449894283240314,0.01949947823823586,0.01131713808844561,0.007802557505802958,0.006388918916217336,0.002862560876447625,Short,KO,wake
72,37.0592,0.02647420980133731,0.00624783403189358,0.004437802845731018,0.05044847001756056,0.02638754167790366,0.003789376571952494,0.003590034715284306,0.04298389494677898,0.004952335761999223,0.003907864601145225,0.003043115786841757,0.003399640599405842,0.005317297664211082,0.01887546598600657,0.01009598193523325,0.006828689154917202,0.006132761322146447,0.00285486411738483,Short,KO,wake
73,37.56,0.02484491542787914,0.006126735339850808,0.004492122611597998,0.05050768571678804,0.0268018112323245,0.003494827789275054,0.00353658833400057,0.04314434570940284,0.004479113024680882,0.003734544259293665,0.003061859345492952,0.003394320864700925,0.004841710656603455,0.01858829296172786,0.009949861665601445,0.006632233941666436,0.006032583056777074,0.002743215720906898,Short,KO,wake
74,38.0608,0.02246228003100226,0.006227081834559046,0.00457662440446269,0.05090840419340355,0.0261848928639238,0.003231641861248614,0.003686427020549984,0.04447724343179516,0.004118941894404946,0.003518670840221655,0.002887184895575812,0.00308210878333211,0.004701631239300978,0.01840675885435392,0.01061593967857707,0.006095404597917136,0.005687298514860569,0.00250752456847728,Short,KO,wake
75,38.5616,0.02169319820771681,0.005812872363836583,0.004319069723386419,0.05086032669194532,0.02661662510627513,0.003225620832358694,0.003488238715615561,0.04519962120849699,0.004441545627911082,0.003667875517832691,0.002844856351057882,0.00293442973310581,0.004675030631790691,0.01824192128502808,0.01058341740508361,0.005904633180300435,0.005379757770216854,0.002631689368441117,Short,KO,wake
76,39.0624,0.02121166316671929,0.005880970166511633,0.004062902125021644,0.05167410589737191,0.02782062318730801,0.003295022861059525,0.003158749117977554,0.04456327937894511,0.004674699889727608,0.003312562171746043,0.00298779487904287,0.002926314434183394,0.004837724408094831,0.01822830361571842,0.01010662913428987,0.005915011064062246,0.005108419805298236,0.002483433054376327,Short,KO,wake
77,39.5632,0.02059948540728908,0.006056721906806037,0.004414274963344199,0.05276613014196025,0.02821695642474522,0.003414353279233021,0.003377390515903093,0.04605897919255194,0.004470125258472158,0.003501602375021182,0.002977265188737009,0.00275468543716179,0.004963809534034136,0.01781033768278672,0.0101932127139232,0.005504310652187096,0.005123115644259027,0.002706107026618064,Short,KO,wake
78,40.064,0.02040179715478065,0.005882921731344205,0.004450677822433849,0.05259542835744666,0.02862273581157709,0.003287630754973628,0.003447093515778232,0.04565986393690422,0.004315500234031511,0.003732387352661508,0.002964323585716474,0.002702793953742852,0.004841713243326786,0.01727711261346557,0.009953607079539637,0.005132831117098048,0.005202339146333929,0.002483317978221814,Short,KO,wake
79,40.56480000000001,0.02106404038100103,0.005666278779257522,0.004050382319084435,0.05213920964530417,0.02889585729674772,0.003309176039522397,0.003499990828723854,0.0442658619470177,0.004058760049672581,0.003488183577518237,0.002931937451425967,0.002602610173652331,0.004923059174359239,0.0177955505894237,0.009822693634351008,0.004516739501037862,0.004970730394964631,0.002386798479308952,Short,KO,wake
80,41.0656,0.0202131582772943,0.005528431700203703,0.004246039103789884,0.05192694028426625,0.02957433626874772,0.003295276988038469,0.003297888486003301,0.04390051131010515,0.004577798146301444,0.003180184099470913,0.002857065105993284,0.002488579704157754,0.004764064423387586,0.01759559938683139,0.009346811157603906,0.003788984218882417,0.004678342477003166,0.002378963485398991,Short,KO,wake
81,41.5664,0.02048954056584713,0.00523245219754425,0.004093116399165657,0.0515481771265064,0.02910599213763939,0.003053293060337752,0.003160363583511683,0.04394235742965441,0.004235175426513826,0.003052130007785587,0.002856570451178189,0.002364608165687949,0.004560096462527257,0.01661107563329695,0.008879046185180779,0.003654492019941194,0.004249664865400181,0.002606365030746057,Short,KO,wake
82,42.0672,0.02086576713445526,0.005469688233968466,0.003874990456260267,0.05143492054465943,0.02860664256926024,0.002797998339500707,0.00294320319493175,0.04450482226664942,0.004972774202653429,0.002806553398054169,0.002821746129278357,0.002448026053247456,0.00423859868102186,0.01663882356541361,0.008351142358704839,0.003336951860988098,0.004045394010666368,0.002399790510475419,Short,KO,wake
83,42.568,0.02031101257374039,0.005857967161832927,0.003757089862901352,0.05120696115146694,0.02781343010893945,0.002761821764784169,0.002805401532414107,0.04439519038244059,0.005087332580507394,0.002989148291277642,0.002939553100153372,0.002534269286003614,0.003988505915372489,0.01586500419682812,0.008003990644202652,0.003044332352544728,0.004093549279459111,0.002325968205277457,Short,KO,wake
84,43.0688,0.02018994846152791,0.005995308354314032,0.003281079530386939,0.05108201516869804,0.02787231646917034,0.002630326383690668,0.002714676048644598,0.04594569462221623,0.004681626755854616,0.002838651670094214,0.002756072930910689,0.002420134710767612,0.003694422844716405,0.0154381936900171,0.007731500047324025,0.002879050936352284,0.004224396331143016,0.002246726765070143,Short,KO,wake
85,43.5696,0.01941014233396244,0.005477747149100222,0.003156203429152183,0.05189412463917817,0.02687699651658593,0.00237852413981701,0.002453575270022217,0.04599680592691165,0.004572922421241386,0.002626139538871618,0.002643263815637797,0.002559375050895429,0.003289161768738876,0.01496363231215711,0.007389713556291697,0.002339080308654041,0.004095598799073361,0.002116008487287234,Short,KO,wake
86,44.0704,0.01828783185197807,0.005322625986188821,0.003249327299220501,0.05162073967585166,0.02561298783351234,0.002511914276101374,0.002517993411016359,0.04480010504946948,0.004151734272922442,0.002374227124952564,0.002740565213836179,0.002647336197503963,0.002898609262158269,0.0150282875788382,0.007153634096312081,0.001908382071975029,0.003765971217702262,0.002039749559890476,Short,KO,wake
87,44.5712,0.01759825659747012,0.005480068497545552,0.003036791274970325,0.05225336658360261,0.02482192258904183,0.002562374430801796,0.002591148766299838,0.04450277935290502,0.004001371703034562,0.002309755524505464,0.002779791138499865,0.002653221480936887,0.002718995739356175,0.0142402953518716,0.006308082256614869,0.001843337687630947,0.00365072884167553,0.001854472708799994,Short,KO,wake
88,45.072,0.01788301448883632,0.005436905823129393,0.003148669044347621,0.0523456427465543,0.0241843856346287,0.0025321195410522,0.002616202457709456,0.04293018609863159,0.003542115616534597,0.00216001170568653,0.002802765389191072,0.002565198524297815,0.002816392646382837,0.01356014843020084,0.005605791996173543,0.001707007606188662,0.003373194582381109,0.001886723739292034,Short,KO,wake
89,45.5728,0.01671755444587372,0.005013746382615744,0.003006210426925312,0.05171331593220244,0.02277719578403939,0.002565879304133426,0.002544390081189766,0.04171265274248579,0.003817673632152539,0.002068865682476117,0.002787776172340621,0.002401488282249942,0.002718214945447907,0.0128195204174863,0.005077986237309253,0.001536556468965582,0.003100374816598171,0.001764593715330657,Short,KO,wake
90,46.0736,0.01645181287362208,0.004905481299519487,0.002734852272171358,0.05067703251689071,0.02019778214817723,0.002475737624847731,0.002600865535291916,0.04268496430607546,0.003510859190239956,0.002174015347313142,0.002736190756301645,0.001894969672486698,0.00250487867453279,0.01289764720117351,0.004292374239330305,0.001498088487994225,0.002960740867454519,0.001820638258445931,Short,KO,wake
91,46.5744,0.01554763819868586,0.004713792676391194,0.0029208012773438,0.04966624388960056,0.01873534394375182,0.002471294949561527,0.002737338244147812,0.04209306315548069,0.003609298826689907,0.002097355413386385,0.002618530249833366,0.001792586288600478,0.002725365034105474,0.01332005239476007,0.003849326732150126,0.001399545630457831,0.002819072785692591,0.001725153326128165,Short,KO,wake
92,47.0752,0.01687974870197546,0.004406820120581458,0.00288022578819308,0.04851623335596363,0.01716288700024323,0.002351605697292561,0.00301184071115876,0.03962642484690064,0.003180358431730291,0.00196582230693228,0.002857954049039359,0.001780080032811531,0.003101483527774808,0.01360255015464126,0.003607036017453766,0.0012635452396361,0.002665927065799565,0.001678931832992501,Short,KO,wake
93,47.576,0.01841551402685382,0.004319509026183743,0.002673394166393063,0.04537253084320071,0.01390705976992268,0.002291308755137609,0.002925741640003848,0.03768760781164516,0.0033198655382431,0.002078876351481904,0.003039770341281425,0.001523203534876484,0.002761187179623915,0.01377450750357878,0.003418014883158385,0.001451373577804782,0.002594774773543749,0.001830960933188696,Short,KO,wake
94,48.07680000000001,0.01968240533737499,0.003757366011085525,0.002586389035092789,0.04016245803741646,0.00983469748144021,0.002423796525575866,0.002912338707317958,0.03432632692950754,0.003328455207664742,0.001994711980928467,0.002940251540831786,0.001488550554450493,0.002618685251199537,0.01435008533505566,0.003083216672608508,0.001319266406081591,0.002424391890486553,0.001803826712263366,Short,KO,wake
95,48.5776,0.02164724940577215,0.003282786258241446,0.00256211938991921,0.03202422102780822,0.006196903973300882,0.002430761004890858,0.003110765897223851,0.02843523707775025,0.003094034241924744,0.001917423659226975,0.00277825009994616,0.001529893271252189,0.002603864436337322,0.01544988210491835,0.002778546319915378,0.001346865274933977,0.002253014818129015,0.001855763792340506,Short,KO,wake
96,49.0784,0.02660086536081147,0.003080083758947123,0.002840856258778887,0.02142393182470339,0.003266716128883661,0.002561561061785349,0.003169037850780117,0.02123008521230694,0.002913998500130706,0.002062120023805916,0.002857913549221922,0.001528585069132877,0.002552601514670728,0.01706332744023448,0.002604012963951133,0.001436495844860316,0.002117853291333362,0.001982650106574945,Short,KO,wake
97,49.5792,0.03846729529330367,0.002887946801072864,0.002939489962765642,0.01195122953516885,0.001589112559575547,0.002787247652609022,0.002972609309864133,0.01641162746934692,0.002625767424347096,0.002078445619871749,0.002927473290210868,0.001424583044952297,0.002760146213655091,0.019190606888657,0.002596554748139588,0.001221995305557119,0.002250662729791424,0.002027776362388669,Short,KO,wake
98,50.08000000000001,0.04316651539143395,0.003210526379931561,0.003048392998326749,0.0100953049542694,0.002074515008125517,0.003032696004278417,0.00326794620067731,0.01877866271617091,0.003108622373420693,0.001874793298000623,0.003072469921662912,0.001420772124906546,0.003211912175372361,0.02116732036093367,0.002426909733240476,0.001218523790491476,0.002550808740153609,0.002061066138378826,Short,KO,wake
0,1.0016,0.0005548605851432887,0.00124473998767924,0.001243000410070505,0.001108349952557366,0.001596131363583934,0.003070705072795057,0.001164393875797879,0.0008792560889782,0.003167656458829507,0.001644938377959911,0.0007413556220780207,0.006766221471663118,0.002152962019767883,0.003827542528133166,0.002181901420334687,0.002307032795491014,0.001758417941232389,0.001324435916130315,Short,KO,non-REM
1,1.5024,0.0004094823981804124,0.001259529503552854,0.0007920040125121515,0.000376774570724021,0.002066995563051836,0.001648139392298313,0.0005155478072983375,0.001146662603052197,0.003910493586451859,0.0008400317634559753,9.391584798224117e-05,0.008290874352555093,0.0008244781141491118,0.006186836254985746,0.001154990536010704,0.002389070615197862,0.004398958896076632,0.0009745656235098729,Short,KO,non-REM
2,2.0032,0.0006567088373617018,0.002961869941860755,0.001198697038387265,0.0006087447625117469,0.003637058340534727,0.001473397852498251,0.0003299302982734841,0.002236018636202652,0.004514026320095998,0.0009651775926679312,8.314569149928514e-05,0.008456174160219971,0.00100653769253326,0.006487476715431427,0.001218167147954697,0.00308063537633764,0.009038600473262895,0.0009022529043942997,Short,KO,non-REM
3,2.504,0.001331683795863358,0.005992433158610063,0.002350863229352974,0.001229560944947679,0.005398421634927163,0.002653229674308847,0.0007396355266807577,0.002431106625353782,0.005301892379433221,0.001452932026728155,0.0003583947687967741,0.008620244986209575,0.001494179633148073,0.005700543421916392,0.001945631612539164,0.003916470395283931,0.01416444609874699,0.001231723476712701,Short,KO,non-REM
4,3.0048,0.002366329526772842,0.007485114798092543,0.004073063997618319,0.001492667717723851,0.006162877375063051,0.003893850034705297,0.00184438726168938,0.001891387704299877,0.006266466719264551,0.001771781825053317,0.001000904369397268,0.00846528660342931,0.001645510006697918,0.005143860028765861,0.002235683118692245,0.004301142577454876,0.01871521037358979,0.00144955697048926,Short,KO,non-REM
